ticker,date,open,high,low,close
CVNA,2023-03-28,7.57,7.73,7.21,7.36
CVNA,2023-03-29,7.47,7.9,7.3616,7.87
CVNA,2023-03-30,8.08,9.0,8.0748,8.83
CVNA,2023-03-31,8.9,9.79,8.77,9.79
CVNA,2023-04-03,9.64,10.16,9.085,9.29
CVNA,2023-04-04,9.44,9.72,8.93,9.5
CVNA,2023-04-05,9.38,9.38,8.39,8.5
CVNA,2023-04-06,8.37,9.03,8.16,9.01
CVNA,2023-04-10,9.0,9.35,8.62,9.31
CVNA,2023-04-11,9.79,10.85,9.6,9.76
CVNA,2023-04-12,10.13,10.32,8.79,9.24
CVNA,2023-04-13,9.27,9.77,9.201,9.37
CVNA,2023-04-14,9.47,9.8,8.68,8.97
CVNA,2023-04-17,8.91,9.2192,8.68,9.06
CVNA,2023-04-18,9.22,9.285,8.76,8.8
CVNA,2023-04-19,8.6,8.8426,8.295,8.63
CVNA,2023-04-20,8.3,8.51,7.91,8.0
CVNA,2023-04-21,7.97,8.29,7.73,8.14
CVNA,2023-04-24,8.1,8.695,8.0001,8.37
CVNA,2023-04-25,8.33,8.47,7.45,7.55
CVNA,2023-04-26,7.74,7.85,7.43,7.52
CVNA,2023-04-27,7.56,7.63,7.23,7.34
CVNA,2023-04-28,7.22,7.46,6.855,6.94
CVNA,2023-05-01,7.29,7.5,6.7,6.93
CVNA,2023-05-02,6.79,7.34,6.7,7.22
CVNA,2023-05-03,7.12,7.51,7.0098,7.07
CVNA,2023-05-04,7.1,7.43,6.92,7.2
CVNA,2023-05-05,10.03,11.19,8.76,8.96
CVNA,2023-05-08,9.11,11.7,8.86,11.3
CVNA,2023-05-09,10.84,13.28,10.65,11.85
CVNA,2023-05-10,12.15,13.7,11.83,13.15
CVNA,2023-05-11,12.99,13.25,11.64,11.96
CVNA,2023-05-12,11.87,11.87,10.23,10.5
CVNA,2023-05-15,10.425,11.595,10.16,11.58
CVNA,2023-05-16,11.41,11.4899,10.6,10.6
CVNA,2023-05-17,10.8,11.86,10.2,11.8
CVNA,2023-05-18,11.66,12.65,11.55,11.96
CVNA,2023-05-19,11.895,12.41,10.27,10.74
CVNA,2023-05-22,10.765,11.74,10.335,11.47
CVNA,2023-05-23,11.58,13.13,11.42,11.91
CVNA,2023-05-24,11.76,12.03,10.88,11.53
CVNA,2023-05-25,12.1,12.1,10.675,10.94
CVNA,2023-05-26,10.89,11.97,10.7,11.74
CVNA,2023-05-30,12.41,14.07,12.23,13.72
CVNA,2023-05-31,13.21,13.25,12.0615,12.92
CVNA,2023-06-01,13.8,16.93,13.16,15.8
CVNA,2023-06-02,14.98,16.23,14.53,15.68
CVNA,2023-06-05,15.8,16.1877,14.89,15.0
CVNA,2023-06-06,14.75,15.25,14.32,14.78
CVNA,2023-06-07,15.31,16.48,15.05,15.53
CVNA,2023-06-08,18.82,26.09,17.63,24.23
CVNA,2023-06-09,25.49,27.33,18.7,19.07
CVNA,2023-06-12,18.5,21.97,18.46,21.26
CVNA,2023-06-13,22.12,24.18,21.07,23.51
CVNA,2023-06-14,23.08,24.6,22.52,23.4
CVNA,2023-06-15,22.73,27.54,22.22,26.38
CVNA,2023-06-16,27.25,28.52,24.43,25.32
CVNA,2023-06-20,24.935,26.8572,23.1125,23.52
CVNA,2023-06-21,23.74,25.225,22.61,24.17
CVNA,2023-06-22,23.79,25.97,23.07,25.54
CVNA,2023-06-23,24.99,25.87,21.4,21.41
CVNA,2023-06-26,21.64,22.33,20.6,20.91
CVNA,2023-06-27,21.85,24.51,21.15,24.3
CVNA,2023-06-28,23.72,28.395,23.66,28.03
CVNA,2023-06-29,29.01,29.13,24.66,25.74
CVNA,2023-06-30,26.78,27.45,25.15,25.92
CVNA,2023-07-03,25.9,26.35,25.2,25.8
CVNA,2023-07-05,26.49,26.82,24.45,25.85
CVNA,2023-07-06,25.3,25.68,23.43,24.32
CVNA,2023-07-07,24.85,29.81,24.68,29.45
CVNA,2023-07-10,29.36,34.59,28.12,34.27
CVNA,2023-07-11,34.41,37.58,32.82,35.57
CVNA,2023-07-12,37.39,44.64,35.5931,38.89
CVNA,2023-07-13,35.67,39.43,34.6,37.68
CVNA,2023-07-14,36.89,41.28,35.5705,37.7
CVNA,2023-07-17,37.77,39.9,36.19,36.53
CVNA,2023-07-18,36.6,42.27,36.32,39.8
CVNA,2023-07-19,53.99,56.92,47.1,55.8
CVNA,2023-07-20,53.37,57.19,45.1,46.73
CVNA,2023-07-21,47.14,49.25,43.64,45.62
CVNA,2023-07-24,45.8,47.73,43.01,46.24
CVNA,2023-07-25,46.35,48.4,43.91,44.11
CVNA,2023-07-26,44.5,45.58,42.6,43.75
CVNA,2023-07-27,43.65,44.34,39.7,40.46
CVNA,2023-07-28,42.54,45.6,40.8743,44.02
CVNA,2023-07-31,42.99,46.3,42.5301,45.95
CVNA,2023-08-01,44.66,49.8,44.0,49.11
CVNA,2023-08-02,48.15,51.88,46.65,51.85
CVNA,2023-08-03,51.09,53.31,49.4,51.79
CVNA,2023-08-04,52.25,53.11,45.15,45.44
CVNA,2023-08-07,46.28,46.43,42.6,44.81
CVNA,2023-08-08,44.06,44.47,42.59,44.01
CVNA,2023-08-09,47.51,47.97,41.41,41.44
CVNA,2023-08-10,41.86,43.74,38.39,39.46
CVNA,2023-08-11,38.53,42.2,38.2,41.1
CVNA,2023-08-14,39.95,41.68,38.55,41.09
CVNA,2023-08-15,40.785,41.7,38.705,39.32
CVNA,2023-08-16,38.92,39.78,37.8,38.06
CVNA,2023-08-17,37.9,38.3988,36.42,37.24
CVNA,2023-08-18,36.79,39.85,36.6,39.21
CVNA,2023-08-21,39.42,40.98,38.24,40.34
CVNA,2023-08-22,41.0,41.4,37.0,38.37
CVNA,2023-08-23,37.76,41.0,37.53,40.28
CVNA,2023-08-24,40.47,40.8351,36.8,37.76
CVNA,2023-08-25,37.85,41.6,37.85,41.2
CVNA,2023-08-28,41.79,45.73,41.3,45.37
CVNA,2023-08-29,44.47,47.8699,43.58,47.4
CVNA,2023-08-30,47.57,51.0699,46.25,49.71
CVNA,2023-08-31,49.88,51.44,48.0801,50.35
CVNA,2023-09-01,50.56,52.62,49.6813,50.85
CVNA,2023-09-05,49.84,51.0651,48.47,49.84
CVNA,2023-09-06,49.48,51.68,48.88,50.51
CVNA,2023-09-07,49.28,49.28,47.02,47.63
CVNA,2023-09-08,47.48,48.14,46.02,46.96
CVNA,2023-09-11,47.33,51.69,46.8901,50.81
CVNA,2023-09-12,49.95,53.77,49.4049,50.8
CVNA,2023-09-13,50.09,51.1286,48.33,49.23
CVNA,2023-09-14,49.47,56.8,49.44,55.86
CVNA,2023-09-15,55.56,56.4,51.12,52.2
CVNA,2023-09-18,52.66,55.14,50.7,51.95
CVNA,2023-09-19,52.28,53.07,46.01,47.5
CVNA,2023-09-20,47.88,49.1397,43.62,43.71
CVNA,2023-09-21,43.875,44.5,41.9,42.9
CVNA,2023-09-22,43.885,45.37,41.97,41.99
CVNA,2023-09-25,41.28,42.65,39.78,40.25
CVNA,2023-09-26,39.3,40.8,38.73,39.53
CVNA,2023-09-27,40.325,41.78,39.89,40.83
CVNA,2023-09-28,38.315,41.7212,38.26,41.24
CVNA,2023-09-29,42.49,42.84,40.94,41.98
CVNA,2023-10-02,41.5,42.41,38.32,39.25
CVNA,2023-10-03,38.7,39.42,36.67,38.21
CVNA,2023-10-04,38.48,38.94,37.07,37.63
CVNA,2023-10-05,37.66,37.84,34.71,35.74
CVNA,2023-10-06,34.87,38.2775,34.541,37.65
CVNA,2023-10-09,36.76,39.22,36.27,38.87
CVNA,2023-10-10,39.21,41.01,38.25,39.04
CVNA,2023-10-11,39.46,39.9824,36.92,37.87
CVNA,2023-10-12,36.23,36.542,32.92,33.87
CVNA,2023-10-13,34.01,35.07,33.2201,33.87
CVNA,2023-10-16,34.12,35.165,32.69,34.61
CVNA,2023-10-17,33.99,35.55,33.75,34.49
CVNA,2023-10-18,33.77,34.21,31.68,32.46
CVNA,2023-10-19,32.49,33.185,31.32,31.59
CVNA,2023-10-20,31.45,32.09,30.78,31.07
CVNA,2023-10-23,30.5,32.6465,29.9,31.75
CVNA,2023-10-24,31.99,33.38,31.35,31.68
CVNA,2023-10-25,31.27,31.32,29.02,29.47
CVNA,2023-10-26,29.4,30.4,28.61,29.1
CVNA,2023-10-27,29.63,29.825,27.87,28.58
CVNA,2023-10-30,28.97,29.01,27.42,27.52
CVNA,2023-10-31,27.8,27.83,26.91,27.0
CVNA,2023-11-01,26.51,26.54,25.09,25.99
CVNA,2023-11-02,28.33,30.58,28.11,29.92
CVNA,2023-11-03,28.7,35.0,28.29,32.28
CVNA,2023-11-06,32.99,33.65,31.04,33.23
CVNA,2023-11-07,33.03,34.48,31.45,34.17
CVNA,2023-11-08,34.0,34.87,33.0109,33.99
CVNA,2023-11-09,34.4,34.54,29.89,30.44
CVNA,2023-11-10,30.7,30.72,28.0616,29.19
CVNA,2023-11-13,28.89,29.6485,27.75,28.64
CVNA,2023-11-14,31.38,34.04,30.82,33.21
CVNA,2023-11-15,33.6,36.47,33.02,34.16
CVNA,2023-11-16,33.32,33.69,31.02,32.36
CVNA,2023-11-17,31.98,32.79,31.06,32.03
CVNA,2023-11-20,32.3,33.6999,31.9501,33.12
CVNA,2023-11-21,32.11,32.989,30.6,31.18
CVNA,2023-11-22,31.64,32.0,30.94,31.35
CVNA,2023-11-24,31.22,31.74,30.43,31.41
CVNA,2023-11-27,31.19,31.9184,30.31,30.93
CVNA,2023-11-28,30.74,31.78,29.91,31.62
CVNA,2023-11-29,32.67,35.72,31.96,32.01
CVNA,2023-11-30,32.52,32.55,30.92,31.32
CVNA,2023-12-01,31.02,35.98,29.84,35.2
CVNA,2023-12-04,38.36,42.12,37.52,40.07
CVNA,2023-12-05,38.76,40.39,37.34,38.76
CVNA,2023-12-06,39.66,40.449,36.7,37.38
CVNA,2023-12-07,37.19,38.66,36.53,37.9
CVNA,2023-12-08,37.88,41.3397,37.67,40.26
CVNA,2023-12-11,39.94,40.98,38.611,39.83
CVNA,2023-12-12,40.44,41.96,37.47,39.5
CVNA,2023-12-13,39.6,45.45,38.41,45.07
CVNA,2023-12-14,45.61,54.35,45.61,50.62
CVNA,2023-12-15,50.99,52.68,49.5606,51.4
CVNA,2023-12-18,51.0,55.87,49.9,55.68
CVNA,2023-12-19,58.17,61.61,57.5108,59.8
CVNA,2023-12-20,59.11,62.5899,55.42,55.45
CVNA,2023-12-21,58.65,59.63,55.76,58.21
CVNA,2023-12-22,59.12,60.4941,54.73,54.74
CVNA,2023-12-26,55.64,55.9,52.12,53.56
CVNA,2023-12-27,54.2,55.7395,52.15,54.39
CVNA,2023-12-28,53.53,56.5999,53.25,54.91
CVNA,2023-12-29,54.66,55.4597,52.44,52.94
CVNA,2024-01-02,51.61,51.619,48.11,48.87
CVNA,2024-01-03,46.5,47.9773,45.6,46.69
CVNA,2024-01-04,46.2,47.47,45.23,46.59
CVNA,2024-01-05,45.17,48.37,44.5,46.87
CVNA,2024-01-08,46.74,49.03,46.31,48.33
CVNA,2024-01-09,47.01,48.74,46.35,47.16
CVNA,2024-01-10,46.73,47.28,44.64,46.74
CVNA,2024-01-11,45.75,46.7,43.29,46.04
CVNA,2024-01-12,45.66,46.73,42.71,42.78
CVNA,2024-01-16,41.65,43.2,41.21,42.29
CVNA,2024-01-17,40.75,42.31,40.7,42.21
CVNA,2024-01-18,43.0,43.17,41.62,42.84
CVNA,2024-01-19,43.1,45.43,41.91,44.92
CVNA,2024-01-22,46.31,50.2,46.3,48.35
CVNA,2024-01-23,49.11,49.22,45.17,45.54
CVNA,2024-01-24,47.06,47.16,42.02,42.03
CVNA,2024-01-25,42.61,43.2,40.85,41.0
CVNA,2024-01-26,41.72,42.77,40.621,41.8
CVNA,2024-01-29,41.9,45.057,41.3019,44.92
CVNA,2024-01-30,44.25,45.5,43.75,44.14
CVNA,2024-01-31,43.495,46.69,42.76,43.06
CVNA,2024-02-01,43.48,44.16,40.2092,42.53
CVNA,2024-02-02,40.91,44.4398,40.44,43.45
CVNA,2024-02-05,42.16,43.994,41.75,43.8
CVNA,2024-02-06,44.46,48.26,43.87,48.19
CVNA,2024-02-07,48.71,48.9299,46.38,48.09
CVNA,2024-02-08,48.32,52.56,47.54,52.39
CVNA,2024-02-09,53.1,53.84,50.53,53.13
CVNA,2024-02-12,53.68,57.58,53.5,55.28
CVNA,2024-02-13,51.69,53.4,50.15,51.97
CVNA,2024-02-14,53.19,54.78,52.71,54.16
CVNA,2024-02-15,54.42,57.89,53.48,57.62
CVNA,2024-02-16,55.17,55.4875,51.94,52.48
CVNA,2024-02-20,51.0,52.27,49.1,51.81
CVNA,2024-02-21,50.79,52.045,48.15,49.4
CVNA,2024-02-22,49.74,53.33,49.3801,52.41
CVNA,2024-02-23,67.835,76.33,66.45,69.23
CVNA,2024-02-26,66.97,75.75,66.97,69.88
CVNA,2024-02-27,72.025,83.3699,72.025,80.42
CVNA,2024-02-28,78.7,82.2013,74.83,75.47
CVNA,2024-02-29,78.21,79.4,74.54,75.93
CVNA,2024-03-01,76.647,83.7825,75.41,82.96
CVNA,2024-03-04,80.945,84.59,80.17,81.54
CVNA,2024-03-05,80.61,81.26,75.8,77.33
CVNA,2024-03-06,79.15,81.07,77.5,77.81
CVNA,2024-03-07,78.305,81.4714,76.66,79.47
CVNA,2024-03-08,86.15,90.48,82.5,85.3
CVNA,2024-03-11,84.285,84.64,77.97,78.1
CVNA,2024-03-12,80.47,80.96,75.34,76.28
CVNA,2024-03-13,76.39,80.73,76.39,79.67
CVNA,2024-03-14,78.55,79.71,75.56,76.68
CVNA,2024-03-15,75.91,82.27,74.42,79.58
CVNA,2024-03-18,80.14,83.06,78.64,80.79
CVNA,2024-03-19,78.585,80.6,76.1196,78.88
CVNA,2024-03-20,80.21,86.45,79.52,86.42
CVNA,2024-03-21,86.06,89.96,85.765,87.71
CVNA,2024-03-22,87.02,87.71,84.4,85.94
CVNA,2024-03-25,86.89,91.598,86.89,88.41
CVNA,2024-03-26,90.71,94.04,88.96,90.81
CVNA,2024-03-27,91.65,93.1,88.55,90.31
CVNA,2024-03-28,90.46,92.01,85.7866,87.91
CVNA,2024-04-01,87.58,87.82,85.05,86.79
CVNA,2024-04-02,84.32,85.16,81.43,82.87
CVNA,2024-04-03,81.56,84.31,80.8154,82.4
CVNA,2024-04-04,84.0,86.57,82.0,82.44
CVNA,2024-04-05,81.32,84.6,80.91,83.84
CVNA,2024-04-08,85.72,86.86,82.64,82.67
CVNA,2024-04-09,83.84,84.55,80.48,83.68
CVNA,2024-04-10,80.05,83.28,78.65,80.52
CVNA,2024-04-11,79.91,81.48,76.92,80.44
CVNA,2024-04-12,78.65,79.09,74.26,74.99
CVNA,2024-04-15,74.72,75.2,69.12,69.83
CVNA,2024-04-16,68.92,71.3392,68.3694,70.64
CVNA,2024-04-17,72.2,73.39,67.95,69.16
CVNA,2024-04-18,71.75,73.25,69.25,71.15
CVNA,2024-04-19,69.58,72.07,69.47,71.38
CVNA,2024-04-22,72.4,72.99,67.61,71.44
CVNA,2024-04-23,72.79,77.53,72.06,75.62
CVNA,2024-04-24,76.0,77.98,74.88,75.35
CVNA,2024-04-25,71.5,77.53,71.39,77.5
CVNA,2024-04-26,77.95,84.51,77.0,84.31
CVNA,2024-04-29,85.76,88.48,83.35,83.76
CVNA,2024-04-30,82.0,83.63,80.07,82.92
CVNA,2024-05-01,82.58,91.12,82.0,87.09
CVNA,2024-05-02,119.95,122.3,111.45,116.5
CVNA,2024-05-03,119.2,124.2,115.79,121.67
CVNA,2024-05-06,124.3,129.0,122.64,122.97
CVNA,2024-05-07,122.6,124.27,116.4,116.66
CVNA,2024-05-08,114.91,116.4,112.62,114.42
CVNA,2024-05-09,115.25,121.22,112.7,120.41
CVNA,2024-05-10,119.8,120.06,115.262,117.0
CVNA,2024-05-13,119.6,122.93,116.638,116.9
CVNA,2024-05-14,121.54,124.62,118.37,120.95
CVNA,2024-05-15,123.12,123.51,117.735,121.07
CVNA,2024-05-16,120.36,123.44,117.29,117.93
CVNA,2024-05-17,117.83,118.932,115.48,117.5
CVNA,2024-05-20,116.4,120.92,114.88,117.5
CVNA,2024-05-21,116.67,117.71,113.68,115.03
CVNA,2024-05-22,115.98,118.43,114.423,115.72
CVNA,2024-05-23,116.0,116.65,108.66,109.91
CVNA,2024-05-24,111.91,112.79,108.57,109.15
CVNA,2024-05-28,110.75,111.01,103.31,104.59
CVNA,2024-05-29,103.0,107.27,101.54,105.05
CVNA,2024-05-30,105.49,107.665,101.68,102.39
CVNA,2024-05-31,103.04,103.3,98.075,99.98
CVNA,2024-06-03,103.28,104.0,97.551,98.96
CVNA,2024-06-04,98.8,101.49,97.92,101.1
CVNA,2024-06-05,101.5,105.19,100.6,103.04
CVNA,2024-06-06,107.73,109.89,103.27,104.67
CVNA,2024-06-07,103.2,110.94,102.61,106.56
CVNA,2024-06-10,106.55,110.66,105.56,108.05
CVNA,2024-06-11,105.86,106.57,101.14,104.12
CVNA,2024-06-12,107.99,115.0,107.07,111.07
CVNA,2024-06-13,111.01,111.01,105.27,106.74
CVNA,2024-06-14,105.55,105.55,101.279,103.06
CVNA,2024-06-17,101.91,109.75,100.05,108.94
CVNA,2024-06-18,107.8,111.75,107.55,110.78
CVNA,2024-06-20,109.99,113.43,106.32,109.85
CVNA,2024-06-21,109.85,112.99,107.75,112.99
CVNA,2024-06-24,113.09,120.84,111.55,119.5
CVNA,2024-06-25,118.45,129.41,116.85,128.58
CVNA,2024-06-26,126.55,131.41,124.12,126.6
CVNA,2024-06-27,126.975,134.68,124.18,132.88
CVNA,2024-06-28,133.425,136.92,124.11,128.72
CVNA,2024-07-01,128.99,129.49,121.01,124.35
CVNA,2024-07-02,125.0,128.36,121.47,127.53
CVNA,2024-07-03,127.1,129.08,125.6,127.84
CVNA,2024-07-05,126.95,128.465,124.02,128.06
CVNA,2024-07-08,129.06,129.99,120.05,122.31
CVNA,2024-07-09,122.3,125.87,120.759,125.69
CVNA,2024-07-10,131.5,136.55,126.61,130.97
CVNA,2024-07-11,133.205,136.07,127.7,129.93
CVNA,2024-07-12,131.23,140.91,130.32,136.24
CVNA,2024-07-15,137.22,144.29,136.75,142.09
CVNA,2024-07-16,143.385,147.25,140.682,145.03
CVNA,2024-07-17,139.425,142.88,132.12,133.75
CVNA,2024-07-18,135.29,137.41,128.21,129.18
CVNA,2024-07-19,129.7,136.126,128.79,130.02
CVNA,2024-07-22,133.42,135.26,127.205,128.89
CVNA,2024-07-23,127.095,130.6,124.29,129.11
CVNA,2024-07-24,125.78,128.1,122.87,123.42
CVNA,2024-07-25,123.71,131.88,122.14,124.1
CVNA,2024-07-26,127.5,136.45,127.5,132.85
CVNA,2024-07-29,133.92,136.228,124.75,127.61
CVNA,2024-07-30,128.0,133.63,123.04,126.78
CVNA,2024-07-31,131.4,137.92,128.8,133.23
CVNA,2024-08-01,147.34,154.0,138.777,146.52
CVNA,2024-08-02,139.81,142.8,134.63,137.2
CVNA,2024-08-05,119.865,138.55,118.5,135.34
CVNA,2024-08-06,138.01,141.02,132.01,138.95
CVNA,2024-08-07,140.59,140.59,127.86,128.64
CVNA,2024-08-08,130.48,134.885,129.0,133.34
CVNA,2024-08-09,133.9,138.15,131.28,135.92
CVNA,2024-08-12,136.05,136.66,132.6,133.48
CVNA,2024-08-13,135.93,146.49,135.505,146.49
CVNA,2024-08-14,144.52,147.31,141.67,142.0
CVNA,2024-08-15,146.385,152.87,142.63,151.56
CVNA,2024-08-16,149.36,156.18,148.69,155.93
CVNA,2024-08-19,155.95,156.467,152.24,155.75
CVNA,2024-08-20,156.41,156.8,151.13,154.18
CVNA,2024-08-21,154.97,157.618,154.05,156.77
CVNA,2024-08-22,155.58,159.17,151.97,153.02
CVNA,2024-08-23,154.54,159.85,152.0,159.78
CVNA,2024-08-26,158.43,158.5,154.5,157.99
CVNA,2024-08-27,156.65,159.59,154.35,158.74
CVNA,2024-08-28,157.72,158.88,152.84,154.31
CVNA,2024-08-29,156.0,156.712,149.001,150.08
CVNA,2024-08-30,151.19,152.33,146.865,150.61
CVNA,2024-09-03,149.12,149.85,142.87,144.52
CVNA,2024-09-04,145.0,147.951,142.7,144.74
CVNA,2024-09-05,144.18,145.25,139.14,141.14
CVNA,2024-09-06,141.5,142.913,132.12,133.45
CVNA,2024-09-09,136.41,138.4,133.8,135.48
CVNA,2024-09-10,134.97,135.39,124.39,130.72
CVNA,2024-09-11,129.42,133.89,126.59,133.54
CVNA,2024-09-12,136.7,141.53,133.58,140.52
CVNA,2024-09-13,141.79,144.44,140.23,141.9
CVNA,2024-09-16,143.15,153.56,143.03,152.9
CVNA,2024-09-17,154.97,158.3,151.6,156.58
CVNA,2024-09-18,157.35,167.75,157.265,161.63
CVNA,2024-09-19,167.25,171.667,165.11,170.74
CVNA,2024-09-20,169.61,176.33,167.8,173.85
CVNA,2024-09-23,170.5,176.2,167.12,175.15
CVNA,2024-09-24,172.89,173.87,169.09,172.7
CVNA,2024-09-25,171.76,173.45,168.72,169.65
CVNA,2024-09-26,169.02,171.37,165.915,171.21
CVNA,2024-09-27,171.12,172.57,168.1,169.78
CVNA,2024-09-30,167.9,175.0,165.99,174.11
CVNA,2024-10-01,174.31,178.4,172.12,175.8
CVNA,2024-10-02,173.7,177.61,171.82,176.95
CVNA,2024-10-03,175.88,179.88,174.03,176.64
CVNA,2024-10-04,179.8,182.48,176.61,180.17
CVNA,2024-10-07,179.0,183.41,177.65,179.73
CVNA,2024-10-08,182.13,191.0,181.79,190.99
CVNA,2024-10-09,193.24,193.49,188.4,190.07
CVNA,2024-10-10,188.75,193.18,187.73,191.57
CVNA,2024-10-11,189.28,194.75,188.75,192.25
CVNA,2024-10-14,193.58,194.17,187.77,189.09
CVNA,2024-10-15,189.0,194.574,188.67,192.02
CVNA,2024-10-16,192.88,195.17,189.51,193.4
CVNA,2024-10-17,194.31,196.36,189.795,191.92
CVNA,2024-10-18,191.17,193.84,188.29,191.31
CVNA,2024-10-21,191.2,193.49,188.883,191.49
CVNA,2024-10-22,190.42,198.09,189.5,197.35
CVNA,2024-10-23,197.77,200.5,194.14,197.34
CVNA,2024-10-24,198.88,203.24,196.33,200.22
CVNA,2024-10-25,200.0,203.72,197.57,202.53
CVNA,2024-10-28,205.29,208.3,204.15,205.02
CVNA,2024-10-29,204.58,209.24,202.7,208.74
CVNA,2024-10-30,210.375,213.98,207.2,207.31
CVNA,2024-10-31,239.35,259.39,233.28,247.31
CVNA,2024-11-01,247.31,248.5,228.05,229.08
CVNA,2024-11-04,226.49,229.18,219.71,226.08
CVNA,2024-11-05,231.53,236.36,229.07,235.68
CVNA,2024-11-06,238.93,238.93,233.663,238.93
CVNA,2024-11-07,240.15,244.84,238.46,241.43
CVNA,2024-11-08,241.23,245.93,239.19,244.35
CVNA,2024-11-11,248.0,254.84,246.85,250.06
CVNA,2024-11-12,246.58,249.98,243.29,246.75
CVNA,2024-11-13,239.98,239.98,237.64,239.98
CVNA,2024-11-14,241.4,245.24,239.25,240.44
CVNA,2024-11-15,237.95,242.697,235.2,241.0
CVNA,2024-11-18,242.02,247.135,240.95,244.69
CVNA,2024-11-19,240.505,250.65,240.0,249.43
CVNA,2024-11-20,249.5,254.0,243.76,244.5
CVNA,2024-11-21,244.4,249.71,243.64,248.38
CVNA,2024-11-22,249.55,263.61,249.55,259.36
CVNA,2024-11-25,265.025,268.28,257.92,260.8
CVNA,2024-11-26,258.21,260.82,254.6,256.0
CVNA,2024-11-27,256.075,256.73,247.5,254.97
CVNA,2024-11-29,258.14,262.0,257.06,260.42
CVNA,2024-12-02,261.555,261.76,251.0,254.94
CVNA,2024-12-03,253.0,256.913,251.01,255.76
CVNA,2024-12-04,256.065,260.25,252.4,260.13
CVNA,2024-12-05,258.65,262.6,255.21,255.73
CVNA,2024-12-06,257.99,258.25,246.68,251.21
CVNA,2024-12-09,254.09,257.0,243.85,244.03
CVNA,2025-01-27,234.87,248.5,234.026,242.15
CVNA,2025-01-28,240.08,246.0,232.96,244.85
CVNA,2025-01-29,245.01,246.75,241.26,245.46
CVNA,2025-01-30,248.63,252.64,242.3,243.94
CVNA,2025-01-31,250.03,255.99,246.15,247.48
CVNA,2025-02-03,240.965,253.71,240.965,251.63
CVNA,2025-02-04,252.525,259.54,251.54,257.65
CVNA,2025-02-05,258.0,259.0,253.6,255.98
CVNA,2025-02-06,259.095,263.21,254.89,263.17
CVNA,2025-02-07,262.0,265.09,259.583,264.07
CVNA,2025-02-10,264.82,270.18,258.0,267.81
CVNA,2025-02-11,268.61,272.96,265.82,271.15
CVNA,2025-02-12,265.0,270.61,260.8,267.93
CVNA,2025-02-13,268.2,273.37,264.23,272.4
CVNA,2025-02-14,273.76,286.38,272.98,285.33
CVNA,2025-02-18,287.21,291.27,282.81,284.53
CVNA,2025-02-19,283.0,292.84,280.2,281.82
CVNA,2025-02-20,264.89,267.65,234.24,247.72
CVNA,2025-02-21,247.09,247.887,223.01,223.3
CVNA,2025-02-24,222.77,225.674,208.965,215.65
CVNA,2025-02-25,218.5,225.55,212.48,221.68
CVNA,2025-02-26,227.375,236.19,227.375,232.63
CVNA,2025-02-27,234.0,237.99,222.841,223.21
CVNA,2025-02-28,223.375,233.84,221.395,233.1
CVNA,2025-03-03,235.76,237.87,217.94,219.45
CVNA,2025-03-04,210.765,222.75,196.51,215.09
CVNA,2025-03-05,215.46,216.65,206.47,215.89
CVNA,2025-03-06,206.495,211.528,186.54,186.85
CVNA,2025-03-07,186.21,191.99,171.05,188.47
CVNA,2025-03-10,180.05,183.505,166.34,171.61
CVNA,2025-03-11,171.49,176.43,166.76,172.22
CVNA,2025-03-12,183.44,190.713,174.9,179.29
CVNA,2025-03-13,177.695,178.25,163.609,166.67
CVNA,2025-03-14,173.97,181.85,172.0,181.18
CVNA,2025-03-17,178.9,189.59,178.63,186.5
CVNA,2025-03-18,183.545,186.455,165.55,166.52
CVNA,2025-03-19,167.81,179.763,161.64,176.09
CVNA,2025-03-20,180.944,196.63,177.0,185.42
CVNA,2025-03-21,180.0,194.58,177.778,190.95
CVNA,2025-03-24,199.82,215.25,199.0,213.63
CVNA,2025-03-25,221.72,225.8,214.22,221.66
CVNA,2025-03-26,221.28,222.425,201.84,204.87
CVNA,2025-03-27,202.5,211.99,195.65,203.95
CVNA,2025-03-28,203.53,205.68,196.09,204.41
CVNA,2025-03-31,197.65,213.77,193.5,209.08
CVNA,2025-04-01,208.11,213.18,202.55,212.59
CVNA,2025-04-02,207.61,230.763,206.99,226.32
CVNA,2025-04-03,205.21,211.1,177.22,181.79
CVNA,2025-04-04,171.56,172.69,155.06,162.31
CVNA,2025-04-07,149.07,188.3,148.25,167.87
CVNA,2025-04-08,184.91,196.78,171.78,176.32
CVNA,2025-04-09,176.48,221.9,173.96,220.44
CVNA,2025-04-10,203.0,208.975,193.52,203.66
CVNA,2025-04-11,200.54,206.98,192.56,206.2
CVNA,2025-04-14,214.88,215.6,197.86,204.73
CVNA,2025-04-15,209.3,220.5,209.02,213.81
CVNA,2025-04-16,208.74,212.88,200.52,209.3
CVNA,2025-04-17,210.22,216.8,208.69,211.41
CVNA,2025-04-21,209.664,212.185,194.02,195.83
CVNA,2025-04-22,204.1,220.0,203.5,211.95
CVNA,2025-04-23,223.69,225.23,213.44,220.85
CVNA,2025-04-24,222.475,236.785,220.48,235.02
CVNA,2025-04-25,235.61,242.79,234.36,237.15
CVNA,2025-04-28,238.75,243.43,235.54,241.53
CVNA,2025-04-29,241.0,244.226,237.12,243.59
CVNA,2025-04-30,235.16,244.76,229.4,244.35
CVNA,2025-05-01,248.0,264.17,245.0,251.87
CVNA,2025-05-02,257.429,258.82,250.96,257.1
